Subject,Item,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Condition,Region,ReactionTime,Accuracy,precritRT
28,30,1637251258,80,2,6,den,1637249890562,153,7,"","","",297,Am Ende kopierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,C,Pre-critical,,,297
28,30,1637251258,80,2,7,Staatsanwalt,1637249890562,153,7,"","","",326,Am Ende kopierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,C,Critical,,,297
28,30,1637251258,80,2,8,und,1637249890562,153,7,"","","",416,Am Ende kopierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,C,Spillover,,,297
28,30,1637251258,80,2,9,danach,1637249890562,153,7,"","","",345,Am Ende kopierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.,C,Post-spillover,,,297
28,31,1637251258,116,3,4,Braut,1637250609801,151,6,D,Hat der Pfarrer den Ring übergeben?,continuation,239,Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,A,Pre-critical_2,1412,1,216
28,31,1637251258,116,3,5,den,1637250609801,151,6,D,Hat der Pfarrer den Ring übergeben?,continuation,216,Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,A,Pre-critical,1412,1,216
28,31,1637251258,116,3,6,Bräutigam,1637250609801,151,6,D,Hat der Pfarrer den Ring übergeben?,continuation,209,Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,A,Critical,1412,1,216
28,31,1637251258,116,3,7,und,1637250609801,151,6,D,Hat der Pfarrer den Ring übergeben?,continuation,231,Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,A,Spillover,1412,1,216
28,31,1637251258,116,3,8,dann,1637250609801,151,6,D,Hat der Pfarrer den Ring übergeben?,continuation,271,Glücklich küsste die Braut den Bräutigam und dann übergab der Trauzeuge den Ring.,A,Post-spillover,1412,1,216
28,32,1637251258,99,3,4,Burgfräulein,1637250367017,152,6,"","","",286,Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,B,Pre-critical_2,,,247
28,32,1637251258,99,3,5,den,1637250367017,152,6,"","","",247,Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,B,Pre-critical,,,247
28,32,1637251258,99,3,6,Umhang,1637250367017,152,6,"","","",257,Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,B,Critical,,,247
28,32,1637251258,99,3,7,und,1637250367017,152,6,"","","",296,Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,B,Spillover,,,247
28,32,1637251258,99,3,8,dann,1637250367017,152,6,"","","",240,Daraufhin verspottete das Burgfräulein den Umhang und dann wünschte es dem Ritter viel Erfolg.,B,Post-spillover,,,247
28,33,1637251258,103,3,4,Aufsichtsperson,1637250422400,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,239,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,C,Pre-critical_2,1777,1,249
28,33,1637251258,103,3,5,die,1637250422400,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,249,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,C,Pre-critical,1777,1,249
28,33,1637251258,103,3,6,Besucherin,1637250422400,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,246,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,C,Critical,1777,1,249
28,33,1637251258,103,3,7,und,1637250422400,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,272,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,C,Spillover,1777,1,249
28,33,1637251258,103,3,8,währenddessen,1637250422400,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,275,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,C,Post-spillover,1777,1,249
28,34,1637251258,110,3,4,Händler,1637250528217,152,6,"","","",377,Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,B,Pre-critical_2,,,240
28,34,1637251258,110,3,5,die,1637250528217,152,6,"","","",240,Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,B,Pre-critical,,,240
28,34,1637251258,110,3,6,Sklaven,1637250528217,152,6,"","","",258,Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,B,Critical,,,240
28,34,1637251258,110,3,7,und,1637250528217,152,6,"","","",408,Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,B,Spillover,,,240
28,34,1637251258,110,3,8,anschließend,1637250528217,152,6,"","","",294,Dann kaufte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.,B,Post-spillover,,,240
28,35,1637251258,61,2,4,Kind,1637249606810,151,6,K,Hat das Kind den Teddybären gedrückt?,manipulation,192,Dann drückte das Kind den Teddybären und dann lachte es vor Freude.,A,Pre-critical_2,1500,1,191
28,35,1637251258,61,2,5,den,1637249606810,151,6,K,Hat das Kind den Teddybären gedrückt?,manipulation,191,Dann drückte das Kind den Teddybären und dann lachte es vor Freude.,A,Pre-critical,1500,1,191
28,35,1637251258,61,2,6,Teddybären,1637249606810,151,6,K,Hat das Kind den Teddybären gedrückt?,manipulation,242,Dann drückte das Kind den Teddybären und dann lachte es vor Freude.,A,Critical,1500,1,191
28,35,1637251258,61,2,7,und,1637249606810,151,6,K,Hat das Kind den Teddybären gedrückt?,manipulation,262,Dann drückte das Kind den Teddybären und dann lachte es vor Freude.,A,Spillover,1500,1,191
28,35,1637251258,61,2,8,dann,1637249606810,151,6,K,Hat das Kind den Teddybären gedrückt?,manipulation,272,Dann drückte das Kind den Teddybären und dann lachte es vor Freude.,A,Post-spillover,1500,1,191
28,36,1637251258,93,3,4,Hundeliebhaberin,1637250293715,153,6,"","","",305,Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,C,Pre-critical_2,,,272
28,36,1637251258,93,3,5,den,1637250293715,153,6,"","","",272,Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,C,Pre-critical,,,272
28,36,1637251258,93,3,6,Nachbarn,1637250293715,153,6,"","","",286,Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,C,Critical,,,272
28,36,1637251258,93,3,7,und,1637250293715,153,6,"","","",275,Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,C,Spillover,,,272
28,36,1637251258,93,3,8,außerdem,1637250293715,153,6,"","","",254,Daraufhin sortierte die Hundeliebhaberin den Nachbarn und außerdem bedankte sie sich für seine Zeit.,C,Post-spillover,,,272
28,37,1637251258,57,2,4,Schuhverkäufer,1637249556651,151,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,193,Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,A,Pre-critical_2,2020,1,190
28,37,1637251258,57,2,5,den,1637249556651,151,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,190,Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,A,Pre-critical,2020,1,190
28,37,1637251258,57,2,6,Kunden,1637249556651,151,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,202,Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,A,Critical,2020,1,190
28,37,1637251258,57,2,7,und,1637249556651,151,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,216,Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,A,Spillover,2020,1,190
28,37,1637251258,57,2,8,sofort,1637249556651,151,6,D,Hatte der Kunde den Diebstahl mitbekommen?,paragraph,192,Dann bemitleidete der Schuhverkäufer den Kunden und sofort erzählte er ihm von dem beobachteten Diebstahl.,A,Post-spillover,2020,1,190
28,38,1637251258,91,3,4,Eskimo,1637250264394,153,6,"","","",378,Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.,C,Pre-critical_2,,,318
28,38,1637251258,91,3,5,die,1637250264394,153,6,"","","",318,Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.,C,Pre-critical,,,318
28,38,1637251258,91,3,6,Freundin,1637250264394,153,6,"","","",362,Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.,C,Critical,,,318
28,38,1637251258,91,3,7,und,1637250264394,153,6,"","","",296,Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.,C,Spillover,,,318
28,38,1637251258,91,3,8,danach,1637250264394,153,6,"","","",192,Dann verpackte der Eskimo die Freundin und danach lud er sein Gewehr neu.,C,Post-spillover,,,318
28,39,1637251258,90,3,4,Tänzerin,1637250249458,153,6,D,Hat die Babysitterin die Tochter gestapelt?,manipulation,335,Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,C,Pre-critical_2,3189,1,345
28,39,1637251258,90,3,5,die,1637250249458,153,6,D,Hat die Babysitterin die Tochter gestapelt?,manipulation,345,Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,C,Pre-critical,3189,1,345
28,39,1637251258,90,3,6,Babysitterin,1637250249458,153,6,D,Hat die Babysitterin die Tochter gestapelt?,manipulation,320,Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,C,Critical,3189,1,345
28,39,1637251258,90,3,7,und,1637250249458,153,6,D,Hat die Babysitterin die Tochter gestapelt?,manipulation,326,Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,C,Spillover,3189,1,345
28,39,1637251258,90,3,8,anschließend,1637250249458,153,6,D,Hat die Babysitterin die Tochter gestapelt?,manipulation,306,Dann stapelte die Tänzerin die Babysitterin und anschließend schickte sie diese nach Hause.,C,Post-spillover,3189,1,345
28,40,1637251258,15,1,5,mit,1637248665556,151,7,"","","",223,Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,A,Pre-critical_2,,,256
28,40,1637251258,15,1,6,dem,1637248665556,151,7,"","","",256,Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,A,Pre-critical,,,256
28,40,1637251258,15,1,7,Präsidenten,1637248665556,151,7,"","","",481,Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,A,Critical,,,256
28,40,1637251258,15,1,8,und,1637248665556,151,7,"","","",319,Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,A,Spillover,,,256
28,40,1637251258,15,1,9,dabei,1637248665556,151,7,"","","",242,Dann verhandelte der Minister mit dem Präsidenten und dabei besprachen sie genauere Details.,A,Post-spillover,,,256
28,41,1637251258,34,1,5,Trainerin,1637248964201,152,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,232,Im Hotel bejubelte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,B,Pre-critical_2,1478,1,247
28,41,1637251258,34,1,6,den,1637248964201,152,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,247,Im Hotel bejubelte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,B,Pre-critical,1478,1,247
28,41,1637251258,34,1,7,Pokal,1637248964201,152,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,249,Im Hotel bejubelte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,B,Critical,1478,1,247
28,41,1637251258,34,1,8,und,1637248964201,152,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,263,Im Hotel bejubelte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,B,Spillover,1478,1,247
28,41,1637251258,34,1,9,anschließend,1637248964201,152,7,D,Hat die Trainerin den Pokal in den Schrank gestellt?,continuation,265,Im Hotel bejubelte die Trainerin den Pokal und anschließend stellte sie ihn auf den Tisch.,B,Post-spillover,1478,1,247
28,42,1637251258,95,3,4,Autor,1637250315553,153,6,"","","",273,Daraufhin zitierte der Autor den Ball und wieder warf er ihn einige Meter weit.,C,Pre-critical_2,,,271
28,42,1637251258,95,3,5,den,1637250315553,153,6,"","","",271,Daraufhin zitierte der Autor den Ball und wieder warf er ihn einige Meter weit.,C,Pre-critical,,,271
28,42,1637251258,95,3,6,Ball,1637250315553,153,6,"","","",321,Daraufhin zitierte der Autor den Ball und wieder warf er ihn einige Meter weit.,C,Critical,,,271
28,42,1637251258,95,3,7,und,1637250315553,153,6,"","","",287,Daraufhin zitierte der Autor den Ball und wieder warf er ihn einige Meter weit.,C,Spillover,,,271
28,42,1637251258,95,3,8,wieder,1637250315553,153,6,"","","",280,Daraufhin zitierte der Autor den Ball und wieder warf er ihn einige Meter weit.,C,Post-spillover,,,271
28,43,1637251258,14,1,4,Oma,1637248650298,152,6,D,Hat die Oma das Kaninchen geschlagen?,manipulation,162,Daraufhin streichelte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,B,Pre-critical_2,997,1,461
28,43,1637251258,14,1,5,das,1637248650298,152,6,D,Hat die Oma das Kaninchen geschlagen?,manipulation,461,Daraufhin streichelte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,B,Pre-critical,997,1,461
28,43,1637251258,14,1,6,Kaninchen,1637248650298,152,6,D,Hat die Oma das Kaninchen geschlagen?,manipulation,305,Daraufhin streichelte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,B,Critical,997,1,461
28,43,1637251258,14,1,7,und,1637248650298,152,6,D,Hat die Oma das Kaninchen geschlagen?,manipulation,265,Daraufhin streichelte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,B,Spillover,997,1,461
28,43,1637251258,14,1,8,nebenbei,1637248650298,152,6,D,Hat die Oma das Kaninchen geschlagen?,manipulation,304,Daraufhin streichelte die Oma das Kaninchen und nebenbei tröstete sie das Kleinkind.,B,Post-spillover,997,1,461
28,44,1637251258,65,2,4,Geschäftsführer,1637249675322,151,6,"","","",257,Letztendlich suspendierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,A,Pre-critical_2,,,240
28,44,1637251258,65,2,5,den,1637249675322,151,6,"","","",240,Letztendlich suspendierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,A,Pre-critical,,,240
28,44,1637251258,65,2,6,Torwart,1637249675322,151,6,"","","",247,Letztendlich suspendierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,A,Critical,,,240
28,44,1637251258,65,2,7,und,1637249675322,151,6,"","","",255,Letztendlich suspendierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,A,Spillover,,,240
28,44,1637251258,65,2,8,dann,1637249675322,151,6,"","","",427,Letztendlich suspendierte der Geschäftsführer den Torwart und dann fuhr er immer noch wütend nach Hause.,A,Post-spillover,,,240
28,45,1637251258,49,2,4,Referendar,1637249431521,153,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,184,Amüsiert betrat der Referendar die Lose und tatsächlich gewann er einen Preis.,C,Pre-critical_2,1630,1,263
28,45,1637251258,49,2,5,die,1637249431521,153,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,263,Amüsiert betrat der Referendar die Lose und tatsächlich gewann er einen Preis.,C,Pre-critical,1630,1,263
28,45,1637251258,49,2,6,Lose,1637249431521,153,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,311,Amüsiert betrat der Referendar die Lose und tatsächlich gewann er einen Preis.,C,Critical,1630,1,263
28,45,1637251258,49,2,7,und,1637249431521,153,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,288,Amüsiert betrat der Referendar die Lose und tatsächlich gewann er einen Preis.,C,Spillover,1630,1,263
28,45,1637251258,49,2,8,tatsächlich,1637249431521,153,6,D,Hat der Referendar beim Gewinnspiel verloren?,continuation,240,Amüsiert betrat der Referendar die Lose und tatsächlich gewann er einen Preis.,C,Post-spillover,1630,1,263
28,46,1637251258,72,2,4,Doktor,1637249770082,151,6,"","","",231,Dann nahm der Doktor die Spritzen und anschließend begann er mit der Impfung.,A,Pre-critical_2,,,344
28,46,1637251258,72,2,5,die,1637249770082,151,6,"","","",344,Dann nahm der Doktor die Spritzen und anschließend begann er mit der Impfung.,A,Pre-critical,,,344
28,46,1637251258,72,2,6,Spritzen,1637249770082,151,6,"","","",304,Dann nahm der Doktor die Spritzen und anschließend begann er mit der Impfung.,A,Critical,,,344
28,46,1637251258,72,2,7,und,1637249770082,151,6,"","","",335,Dann nahm der Doktor die Spritzen und anschließend begann er mit der Impfung.,A,Spillover,,,344
28,46,1637251258,72,2,8,anschließend,1637249770082,151,6,"","","",281,Dann nahm der Doktor die Spritzen und anschließend begann er mit der Impfung.,A,Post-spillover,,,344
28,47,1637251258,96,3,4,Soldat,1637250329498,152,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,302,Schnell versteckte der Soldat die Waffe und sofort ging er in Deckung.,B,Pre-critical_2,3317,1,298
28,47,1637251258,96,3,5,die,1637250329498,152,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,298,Schnell versteckte der Soldat die Waffe und sofort ging er in Deckung.,B,Pre-critical,3317,1,298
28,47,1637251258,96,3,6,Waffe,1637250329498,152,6,D,Wollte der Soldat die Frau an anderen Zivilisten vorbei schmuggeln?,paragraph,336,Schnell versteckte der Soldat die Waffe und sofort ging er in Deckung.,B,Critical,3317,1,298
